contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260327P00500000,2026-03-09 14:38:17+00:00,500.0,0.67,0.66,0.67,-0.089999974,-11.842102,93.0,1725,0.6284216845703126,False,REGULAR,USD
SPY260327P00505000,2026-03-06 20:52:40+00:00,505.0,0.86,0.71,0.73,0.08000004,10.256415,1.0,201,0.6171913281250001,False,REGULAR,USD
SPY260327P00510000,2026-03-06 20:48:03+00:00,510.0,0.74,0.74,0.76,0.0,0.0,235.0,630,0.6022988989257814,False,REGULAR,USD
SPY260327P00515000,2026-03-09 13:59:27+00:00,515.0,1.0,0.8,0.83,0.26,35.135136,111.0,380,0.5915568188476563,False,REGULAR,USD
SPY260327P00520000,2026-03-09 14:34:51+00:00,520.0,0.92,0.84,0.86,-0.060000002,-6.122449,28.0,584,0.5769085278320312,False,REGULAR,USD
SPY260327P00525000,2026-03-09 14:37:57+00:00,525.0,0.93,0.88,0.9,-0.099999964,-9.7087345,23.0,1010,0.5623823059082032,False,REGULAR,USD
SPY260327P00530000,2026-03-09 14:01:02+00:00,530.0,1.1,0.97,0.99,0.01999998,1.85185,27.0,302,0.55273884765625,False,REGULAR,USD
SPY260327P00535000,2026-03-09 14:34:51+00:00,535.0,1.1,1.04,1.06,-0.09000003,-7.563028,29.0,534,0.5404098693847659,False,REGULAR,USD
SPY260327P00540000,2026-03-09 14:10:10+00:00,540.0,1.35,1.07,1.09,0.100000024,8.000002,43.0,1189,0.5240526110839843,False,REGULAR,USD
SPY260327P00545000,2026-03-09 14:24:34+00:00,545.0,1.27,1.15,1.18,-0.07000005,-5.2238846,42.0,809,0.5122119091796875,False,REGULAR,USD
SPY260327P00550000,2026-03-09 14:39:18+00:00,550.0,1.23,1.22,1.25,-0.22000003,-15.172416,539.0,1196,0.4997608618164063,False,REGULAR,USD
SPY260327P00555000,2026-03-09 13:59:28+00:00,555.0,1.53,1.31,1.34,0.28999996,23.387093,16.0,937,0.48718774536132814,False,REGULAR,USD
SPY260327P00560000,2026-03-06 19:14:11+00:00,560.0,1.04,1.41,1.44,0.0,0.0,199.0,703,0.47473669799804685,False,REGULAR,USD
SPY260327P00565000,2026-03-09 14:05:03+00:00,565.0,1.68,1.54,1.57,-0.060000062,-3.4482794,7.0,1030,0.4635063415527344,False,REGULAR,USD
SPY260327P00570000,2026-03-09 14:16:44+00:00,570.0,2.06,1.65,1.68,0.13,6.7357516,10.0,1117,0.4503228796386719,False,REGULAR,USD
SPY260327P00575000,2026-03-09 14:22:29+00:00,575.0,2.09,1.79,1.82,0.03999996,1.9512177,107.0,362,0.4382380395507813,False,REGULAR,USD
SPY260327P00580000,2026-03-09 14:14:49+00:00,580.0,2.53,1.97,2.01,0.62,32.460735,31.0,1790,0.4279842358398438,False,REGULAR,USD
SPY260327P00585000,2026-03-09 14:29:04+00:00,585.0,2.55,2.16,2.2,0.18000007,7.59494,3.0,561,0.41663181030273433,False,REGULAR,USD
SPY260327P00590000,2026-03-09 14:09:22+00:00,590.0,3.0,2.36,2.41,0.45000005,17.64706,38.0,951,0.40515731567382807,False,REGULAR,USD
SPY260327P00595000,2026-03-09 14:09:22+00:00,595.0,3.28,2.64,2.68,0.3599999,12.328763,20.0,1206,0.39514765014648445,False,REGULAR,USD
SPY260327P00600000,2026-03-09 14:36:43+00:00,600.0,3.0,2.94,2.98,-0.18000007,-5.6603794,134.0,2760,0.3848938464355468,False,REGULAR,USD
SPY260327P00605000,2026-03-09 14:32:01+00:00,605.0,3.64,3.22,3.26,0.11000013,3.116151,41.0,4460,0.3726869372558594,False,REGULAR,USD
SPY260327P00610000,2026-03-09 14:27:15+00:00,610.0,4.19,3.66,3.7,0.26999998,6.8877544,41.0,5394,0.3644472735595704,False,REGULAR,USD
SPY260327P00611000,2026-03-09 14:31:04+00:00,611.0,4.24,3.75,3.81,1.1999998,39.47368,5.0,332,0.36322658264160157,False,REGULAR,USD
SPY260327P00612000,2026-03-09 14:01:12+00:00,612.0,4.56,3.84,3.89,0.48000002,11.764706,3.0,794,0.3610293389892578,False,REGULAR,USD
SPY260327P00613000,2026-03-06 20:56:38+00:00,613.0,4.0,3.92,3.97,0.0,0.0,120.0,564,0.3587710607910156,False,REGULAR,USD
SPY260327P00614000,2026-03-06 20:25:28+00:00,614.0,4.66,3.96,4.02,1.06,29.444443,4.0,279,0.35559726440429684,False,REGULAR,USD
SPY260327P00615000,2026-03-09 14:26:07+00:00,615.0,4.41,4.06,4.11,0.40999985,10.249996,28.0,7977,0.35352208984374994,False,REGULAR,USD
SPY260327P00616000,2026-03-09 14:31:04+00:00,616.0,4.74,4.17,4.23,0.7399998,18.499994,2.0,347,0.3522403643798828,False,REGULAR,USD
SPY260327P00617000,2026-03-09 13:55:30+00:00,617.0,4.75,4.27,4.32,0.5799999,13.908871,16.0,332,0.35004312072753896,False,REGULAR,USD
SPY260327P00618000,2026-03-06 20:51:31+00:00,618.0,5.31,4.35,4.4,0.90999985,20.681814,12.0,412,0.3474796697998046,False,REGULAR,USD
SPY260327P00619000,2026-03-06 20:57:30+00:00,619.0,4.45,4.52,4.58,0.0,0.0,5.0,122,0.3476017388916015,False,REGULAR,USD
