contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260515C00400000,2026-03-06 14:47:46+00:00,400.0,272.72,266.76,269.92,0.0,0.0,10.0,10,0.647464462890625,True,REGULAR,USD
SPY260515C00405000,2026-03-06 15:10:05+00:00,405.0,268.46,261.76,265.01,0.0,0.0,4.0,4,0.6391637646484375,True,REGULAR,USD
SPY260515C00420000,2026-03-06 15:10:05+00:00,420.0,253.31,247.05,250.29,0.0,0.0,1.0,9,0.6136513244628907,True,REGULAR,USD
SPY260515C00435000,2026-03-03 15:17:23+00:00,435.0,239.78,232.51,235.59,0.0,0.0,,3,0.5878337115478516,True,REGULAR,USD
SPY260515C00445000,2026-02-23 16:01:49+00:00,445.0,240.33,222.44,225.81,0.0,0.0,7.0,11,0.5708050732421875,True,REGULAR,USD
SPY260515C00450000,2026-02-23 16:03:02+00:00,450.0,235.11,217.63,220.92,0.0,0.0,1.0,6,0.5620160986328125,True,REGULAR,USD
SPY260515C00460000,2026-03-03 19:02:11+00:00,460.0,224.26,207.81,211.16,0.0,0.0,15.0,17,0.5448653912353516,True,REGULAR,USD
SPY260515C00465000,2026-03-03 19:02:11+00:00,465.0,219.36,203.08,206.28,0.0,0.0,,1,0.5360764166259766,True,REGULAR,USD
SPY260515C00475000,2026-03-05 20:25:10+00:00,475.0,208.45,193.01,196.55,0.0,0.0,10.0,11,0.5191698474121094,True,REGULAR,USD
SPY260515C00480000,2026-03-03 15:20:21+00:00,480.0,194.74,188.44,191.69,0.0,0.0,1.0,11,0.5105639764404297,True,REGULAR,USD
SPY260515C00490000,2026-02-19 15:51:21+00:00,490.0,199.17,178.45,181.98,0.0,0.0,,2,0.49335223449707044,True,REGULAR,USD
SPY260515C00495000,2026-03-03 15:00:06+00:00,495.0,181.97,174.01,177.2,0.0,0.0,1.0,2,0.4865773999023438,True,REGULAR,USD
SPY260515C00500000,2026-03-06 17:51:13+00:00,500.0,177.74,169.19,172.43,0.0,0.0,18.0,281,0.4798025653076171,True,REGULAR,USD
SPY260515C00505000,2026-01-21 17:55:33+00:00,505.0,182.5,164.26,167.49,0.0,0.0,,1,0.46832807067871096,True,REGULAR,USD
SPY260515C00510000,2026-03-06 17:40:58+00:00,510.0,167.15,159.38,162.68,0.0,0.0,3.0,4,0.4601494415283204,True,REGULAR,USD
SPY260515C00515000,2026-03-06 16:14:18+00:00,515.0,154.66,154.76,157.88,-9.199997,-5.6145473,2.0,3,0.4519708123779297,True,REGULAR,USD
SPY260515C00520000,2026-03-03 15:31:23+00:00,520.0,156.61,151.31,151.94,0.0,0.0,1.0,5,0.41547215393066406,True,REGULAR,USD
SPY260515C00525000,2026-03-06 15:20:22+00:00,525.0,153.41,146.66,147.27,0.0,0.0,5.0,12,0.41132180480957037,True,REGULAR,USD
SPY260515C00530000,2026-03-06 15:20:19+00:00,530.0,148.79,141.79,142.51,0.0,0.0,47.0,104,0.40442490112304685,True,REGULAR,USD
SPY260515C00535000,2026-03-06 15:17:23+00:00,535.0,143.36,137.08,137.65,0.0,0.0,10.0,47,0.3949645465087891,True,REGULAR,USD
SPY260515C00540000,2026-03-09 13:55:25+00:00,540.0,130.25,132.32,132.88,-7.7700043,-5.629622,30.0,7,0.38733522827148437,True,REGULAR,USD
SPY260515C00545000,2026-03-09 14:30:03+00:00,545.0,126.51,127.56,128.19,-29.090004,-18.695375,35.0,2,0.3811097045898437,True,REGULAR,USD
SPY260515C00550000,2026-03-09 14:19:33+00:00,550.0,121.0,122.95,123.43,-21.369995,-15.010181,2.0,22,0.37305314453125,True,REGULAR,USD
SPY260515C00555000,2026-02-13 15:02:33+00:00,555.0,133.36,118.26,118.76,0.0,0.0,1.0,6,0.3664919308471679,True,REGULAR,USD
SPY260515C00560000,2026-03-04 15:26:26+00:00,560.0,130.6,113.47,113.98,0.0,0.0,6.0,28,0.35751985260009767,True,REGULAR,USD
SPY260515C00565000,2026-03-09 13:30:00+00:00,565.0,107.5,109.2,109.64,-7.4300003,-6.4648046,32.0,30,0.3559939889526367,True,REGULAR,USD
SPY260515C00570000,2026-03-04 15:03:40+00:00,570.0,117.58,104.61,105.0,0.0,0.0,15.0,30,0.348639326171875,True,REGULAR,USD
SPY260515C00575000,2026-03-09 13:58:19+00:00,575.0,99.05,100.05,100.46,-7.119995,-6.7062216,25.0,121,0.3424748370361328,True,REGULAR,USD
SPY260515C00580000,2026-03-09 14:27:10+00:00,580.0,94.05,95.49,95.83,-8.219994,-8.037542,3.0,96,0.33447931152343746,True,REGULAR,USD
SPY260515C00585000,2026-03-09 14:22:08+00:00,585.0,89.14,90.72,91.13,-9.150002,-9.309188,47.0,90,0.32511050872802727,True,REGULAR,USD
SPY260515C00590000,2026-03-06 15:32:03+00:00,590.0,93.43,86.46,86.87,0.0,0.0,10.0,74,0.3216010223388671,True,REGULAR,USD
SPY260515C00595000,2026-03-09 14:31:42+00:00,595.0,81.34,82.03,82.41,-4.6500015,-5.4076076,27.0,99,0.3146736013793945,True,REGULAR,USD
SPY260515C00600000,2026-03-09 14:32:20+00:00,600.0,76.74,77.56,77.85,-7.040001,-8.402962,56.0,673,0.30594566131591794,True,REGULAR,USD
SPY260515C00605000,2026-03-09 14:22:07+00:00,605.0,71.65,73.19,73.54,-7.0,-8.90019,127.0,400,0.29990324127197265,True,REGULAR,USD
SPY260515C00610000,2026-03-09 14:38:34+00:00,610.0,69.07,69.11,69.45,-11.900002,-14.696802,86.0,263,0.2958139266967773,True,REGULAR,USD
SPY260515C00615000,2026-03-09 14:36:34+00:00,615.0,64.6,64.69,65.02,-6.1600037,-8.705488,8.0,178,0.28708598663330076,True,REGULAR,USD
SPY260515C00620000,2026-03-06 17:28:55+00:00,620.0,66.52,60.49,60.83,0.0,0.0,3.0,447,0.2804942556762695,True,REGULAR,USD
