contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY280121C00050000,2025-12-18 14:31:41+00:00,50.0,628.51,639.06,644.0,0.0,0.0,1.0,0,1.8914189999389648,True,REGULAR,USD
SPY280121C00060000,2025-10-31 19:33:51+00:00,60.0,627.36,619.25,624.0,0.0,0.0,1.0,1,1.3870880255126952,True,REGULAR,USD
SPY280121C00100000,2026-01-30 19:42:40+00:00,100.0,593.2,564.01,568.0,0.0,0.0,1.0,11,1.0000000000000003e-05,True,REGULAR,USD
SPY280121C00105000,2025-11-14 16:23:59+00:00,105.0,566.79,583.83,588.5,0.0,0.0,4.0,0,1.207615045928955,True,REGULAR,USD
SPY280121C00110000,2025-11-14 16:20:34+00:00,110.0,563.32,578.84,583.5,0.0,0.0,4.0,0,1.173771221008301,True,REGULAR,USD
SPY280121C00115000,2025-11-14 16:21:32+00:00,115.0,558.49,573.96,578.5,0.0,0.0,4.0,0,1.1429486212158204,True,REGULAR,USD
SPY280121C00120000,2025-12-26 17:04:03+00:00,120.0,570.92,569.57,574.5,0.0,0.0,2.0,1,1.1260114500427247,True,REGULAR,USD
SPY280121C00130000,2025-11-14 17:24:37+00:00,130.0,545.83,559.24,563.5,0.0,0.0,60.0,0,1.0598191540527346,True,REGULAR,USD
SPY280121C00135000,2025-11-19 17:34:28+00:00,135.0,525.91,554.03,558.5,0.0,0.0,,0,1.0326586453247075,True,REGULAR,USD
SPY280121C00140000,2025-11-19 15:34:46+00:00,140.0,526.84,549.0,553.5,0.0,0.0,30.0,0,1.008122635192871,True,REGULAR,USD
SPY280121C00150000,2025-12-18 14:47:13+00:00,150.0,526.94,540.0,544.5,0.0,0.0,2.0,2,0.9763185961914063,True,REGULAR,USD
SPY280121C00180000,2026-03-06 20:25:44+00:00,180.0,495.75,485.5,490.0,0.0,0.0,1.0,1,0.4837087762451172,True,REGULAR,USD
SPY280121C00195000,2026-01-16 19:52:47+00:00,195.0,500.5,472.08,477.0,0.0,0.0,1.0,0,0.5151415673828125,True,REGULAR,USD
SPY280121C00200000,2026-03-03 15:27:06+00:00,200.0,475.22,467.14,472.0,0.0,0.0,50.0,241,0.5051319018554687,True,REGULAR,USD
SPY280121C00220000,2026-01-06 20:52:33+00:00,220.0,477.0,469.7,474.5,0.0,0.0,1.0,3,0.7338588626098632,True,REGULAR,USD
SPY280121C00240000,2025-10-10 14:14:36+00:00,240.0,445.03,441.63,446.5,0.0,0.0,4.0,9,0.6021310539245606,True,REGULAR,USD
SPY280121C00245000,2025-11-10 21:10:51+00:00,245.0,449.09,451.81,456.0,0.0,0.0,,1,0.7297237721252441,True,REGULAR,USD
SPY280121C00250000,2025-10-28 14:29:32+00:00,250.0,448.73,439.5,444.03,0.0,0.0,1.0,6,0.6549869706726075,True,REGULAR,USD
SPY280121C00255000,2025-09-25 17:04:19+00:00,255.0,417.83,428.19,433.0,0.0,0.0,,1,0.5857890542602538,True,REGULAR,USD
SPY280121C00260000,2026-01-02 20:59:26+00:00,260.0,433.67,439.5,444.0,0.0,0.0,1.0,3,0.714694015197754,True,REGULAR,USD
SPY280121C00270000,2026-02-17 15:27:51+00:00,270.0,417.24,404.0,408.5,0.0,0.0,,1,0.4815420498657227,True,REGULAR,USD
SPY280121C00280000,2025-11-06 17:26:42+00:00,280.0,405.0,420.27,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
SPY280121C00295000,2025-11-12 19:02:16+00:00,295.0,407.72,406.52,411.0,0.0,0.0,,5,0.6475254974365234,True,REGULAR,USD
SPY280121C00300000,2026-01-22 19:59:03+00:00,300.0,404.0,376.75,381.5,0.0,0.0,10.0,34,0.46259082336425783,True,REGULAR,USD
SPY280121C00315000,2026-03-05 17:58:04+00:00,315.0,376.0,363.57,368.0,0.0,0.0,,1,0.4520013296508789,True,REGULAR,USD
SPY280121C00320000,2025-12-12 15:56:27+00:00,320.0,381.47,384.93,389.5,0.0,0.0,11.0,2,0.6171302935791017,True,REGULAR,USD
SPY280121C00330000,2025-10-20 13:30:01+00:00,330.0,358.77,362.0,366.58,0.0,0.0,,1,0.5132494964599608,True,REGULAR,USD
SPY280121C00335000,2025-10-07 13:51:43+00:00,335.0,360.27,357.17,362.0,0.0,0.0,,6,0.5064899205017088,True,REGULAR,USD
SPY280121C00340000,2026-01-06 19:07:09+00:00,340.0,369.87,361.1,366.0,0.0,0.0,1.0,10,0.5549360913085939,True,REGULAR,USD
SPY280121C00350000,2026-01-21 19:17:38+00:00,350.0,351.11,332.5,337.49,0.0,0.0,3.0,56,0.4327296717834473,True,REGULAR,USD
SPY280121C00355000,2026-02-26 16:21:19+00:00,355.0,351.03,328.0,332.86,0.0,0.0,2.0,0,0.42774009765625004,True,REGULAR,USD
SPY280121C00360000,2026-01-05 20:33:54+00:00,360.0,348.8,343.55,348.5,0.0,0.0,,9,0.5328873616027832,True,REGULAR,USD
SPY280121C00365000,2025-12-26 15:49:53+00:00,365.0,347.32,344.77,349.5,0.0,0.0,5.0,5,0.5578352322387696,True,REGULAR,USD
SPY280121C00370000,2026-01-07 14:46:51+00:00,370.0,344.99,334.7,339.5,0.0,0.0,1.0,2,0.5211229528808592,True,REGULAR,USD
SPY280121C00375000,2026-01-09 18:09:37+00:00,375.0,341.32,330.13,335.0,0.0,0.0,6.0,7,0.5149126878356933,True,REGULAR,USD
