contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260312C00500000,2026-02-27 16:45:49+00:00,500.0,187.37,164.63,167.77,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD
SPY260312C00535000,2026-03-06 15:09:21+00:00,535.0,136.26,129.86,132.82,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD
SPY260312C00580000,2026-03-06 15:08:00+00:00,580.0,92.69,84.71,87.95,0.0,0.0,2.0,1,0.49219257812500006,True,REGULAR,USD
SPY260312C00590000,2026-03-06 15:08:58+00:00,590.0,82.38,74.85,78.0,0.0,0.0,2.0,1,0.48730981445312505,True,REGULAR,USD
SPY260312C00600000,2026-03-06 20:36:23+00:00,600.0,71.95,65.22,68.1,0.0,0.0,6.0,1,0.4770560107421875,True,REGULAR,USD
SPY260312C00620000,2026-03-09 14:36:58+00:00,620.0,46.86,45.15,48.5,-12.880001,-21.560095,9.0,6,0.4282283740234375,True,REGULAR,USD
SPY260312C00625000,2026-03-06 20:51:58+00:00,625.0,48.4,40.35,43.37,0.0,0.0,1.0,5,0.37134417724609375,True,REGULAR,USD
SPY260312C00630000,2026-03-06 19:23:52+00:00,630.0,45.88,36.93,37.22,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD
SPY260312C00635000,2026-03-06 16:59:16+00:00,635.0,41.18,32.23,32.52,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
SPY260312C00641000,2026-03-06 20:40:45+00:00,641.0,33.95,26.49,26.77,0.0,0.0,3.0,3,1.0000000000000003e-05,True,REGULAR,USD
SPY260312C00645000,2026-03-04 20:37:38+00:00,645.0,41.23,22.91,23.27,0.0,0.0,,1,0.21070125244140625,True,REGULAR,USD
SPY260312C00650000,2026-03-09 14:21:01+00:00,650.0,17.47,18.62,19.07,-11.34,-39.361332,9.0,14,0.23828886718749998,True,REGULAR,USD
SPY260312C00651000,2026-03-05 19:32:19+00:00,651.0,27.93,17.79,18.28,0.0,0.0,,14,0.2420730090332031,True,REGULAR,USD
SPY260312C00652000,2026-03-04 18:00:39+00:00,652.0,36.05,16.99,17.32,0.0,0.0,,3,0.23474886352539062,True,REGULAR,USD
SPY260312C00653000,2026-03-06 21:14:22+00:00,653.0,22.94,16.21,16.63,0.0,0.0,4.0,11,0.242195078125,True,REGULAR,USD
SPY260312C00654000,2026-03-06 21:14:22+00:00,654.0,22.12,15.63,15.79,0.0,0.0,2.0,11,0.24024197265624997,True,REGULAR,USD
SPY260312C00655000,2026-03-09 13:32:02+00:00,655.0,13.18,14.75,14.94,-7.7199993,-36.937798,3.0,9,0.23712921081542968,True,REGULAR,USD
SPY260312C00656000,2026-03-06 21:08:20+00:00,656.0,12.67,14.11,14.27,-7.4300003,-36.96517,200.0,10,0.24182887084960938,True,REGULAR,USD
SPY260312C00657000,2026-03-09 14:19:32+00:00,657.0,12.19,13.21,13.39,-7.6500006,-38.55847,3.0,5,0.23596955444335935,True,REGULAR,USD
SPY260312C00658000,2026-03-09 13:42:31+00:00,658.0,11.84,12.62,12.8,-9.35,-44.124588,33.0,2,0.24213404357910157,True,REGULAR,USD
SPY260312C00659000,2026-03-09 14:14:18+00:00,659.0,10.49,11.85,12.0,-13.51,-56.291668,33.0,4,0.23828886718749998,True,REGULAR,USD
SPY260312C00660000,2026-03-09 14:38:15+00:00,660.0,11.16,11.26,11.41,-5.8899994,-34.545452,186.0,1570,0.2423781817626953,True,REGULAR,USD
SPY260312C00661000,2026-03-09 14:28:16+00:00,661.0,9.52,10.56,10.72,-6.8500004,-41.84484,122.0,64,0.2414016290283203,True,REGULAR,USD
SPY260312C00662000,2026-03-09 14:37:40+00:00,662.0,9.69,9.9,9.98,-6.29,-39.361702,219.0,114,0.237739556274414,True,REGULAR,USD
SPY260312C00663000,2026-03-09 14:39:22+00:00,663.0,9.3,9.23,9.31,-6.0999994,-39.610386,451.0,67,0.23596955444335935,True,REGULAR,USD
SPY260312C00664000,2026-03-09 14:37:49+00:00,664.0,8.53,8.58,8.65,-5.88,-40.804996,1394.0,273,0.2337723107910156,True,REGULAR,USD
SPY260312C00665000,2026-03-09 14:39:13+00:00,665.0,8.07,8.03,8.08,-5.7700005,-41.690754,1004.0,140,0.23413851806640623,True,REGULAR,USD
SPY260312C00666000,2026-03-09 14:38:13+00:00,666.0,7.39,7.46,7.51,-5.2900004,-41.719246,880.0,149,0.23352817260742187,True,REGULAR,USD
SPY260312C00667000,2026-03-09 14:35:52+00:00,667.0,6.42,6.93,6.98,-6.38,-49.84375,791.0,856,0.23352817260742187,True,REGULAR,USD
SPY260312C00668000,2026-03-09 14:38:44+00:00,668.0,6.4,6.35,6.4,-5.1,-44.347828,480.0,1083,0.23084265258789063,False,REGULAR,USD
SPY260312C00669000,2026-03-09 14:37:02+00:00,669.0,5.7,5.84,5.88,-5.6100006,-49.602127,431.0,215,0.22943885803222658,False,REGULAR,USD
SPY260312C00670000,2026-03-09 14:37:56+00:00,670.0,5.23,5.34,5.38,-5.07,-49.223305,2506.0,288,0.2278519598388672,False,REGULAR,USD
SPY260312C00671000,2026-03-09 14:36:25+00:00,671.0,4.58,4.84,4.89,-5.0,-52.192066,542.0,934,0.22571575073242187,False,REGULAR,USD
SPY260312C00672000,2026-03-09 14:38:32+00:00,672.0,4.39,4.38,4.42,-4.6200004,-51.276363,319.0,691,0.22333540344238278,False,REGULAR,USD
SPY260312C00673000,2026-03-09 14:37:17+00:00,673.0,3.84,3.96,3.99,-4.6099997,-54.55621,194.0,779,0.22150436706542967,False,REGULAR,USD
SPY260312C00674000,2026-03-09 14:36:05+00:00,674.0,3.35,3.57,3.6,-4.5,-57.32484,794.0,1268,0.220161607055664,False,REGULAR,USD
SPY260312C00675000,2026-03-09 14:38:45+00:00,675.0,3.24,3.17,3.21,-4.0600004,-55.61644,441.0,1856,0.2178422943115234,False,REGULAR,USD
SPY260312C00676000,2026-03-09 14:38:01+00:00,676.0,2.77,2.84,2.87,-3.6799998,-57.05426,243.0,667,0.21643849975585935,False,REGULAR,USD
SPY260312C00677000,2026-03-09 14:34:11+00:00,677.0,2.33,2.49,2.53,-3.69,-61.29568,349.0,792,0.21399711791992188,False,REGULAR,USD
SPY260312C00678000,2026-03-09 14:39:22+00:00,678.0,2.23,2.18,2.21,-3.4499998,-60.739433,430.0,1147,0.21131159790039059,False,REGULAR,USD
SPY260312C00679000,2026-03-09 14:29:37+00:00,679.0,1.65,1.9,1.92,-3.4,-67.32673,334.0,719,0.2087481469726562,False,REGULAR,USD
SPY260312C00680000,2026-03-09 14:38:09+00:00,680.0,1.65,1.66,1.68,-3.0,-64.51613,2508.0,6126,0.20734435241699217,False,REGULAR,USD
SPY260312C00681000,2026-03-09 14:39:07+00:00,681.0,1.48,1.41,1.44,-2.7399998,-64.92891,456.0,1687,0.2048419360351562,False,REGULAR,USD
SPY260312C00682000,2026-03-09 14:37:20+00:00,682.0,1.22,1.21,1.23,-2.53,-67.46667,1251.0,1501,0.20252262329101559,False,REGULAR,USD
SPY260312C00683000,2026-03-09 14:37:24+00:00,683.0,1.0,1.04,1.07,-2.32,-69.87952,355.0,1351,0.2020343469238281,False,REGULAR,USD
SPY260312C00684000,2026-03-09 14:38:17+00:00,684.0,0.86,0.87,0.89,-2.0300002,-70.24221,305.0,1255,0.1991046887207031,False,REGULAR,USD
SPY260312C00685000,2026-03-09 14:39:29+00:00,685.0,0.71,0.71,0.72,-1.8499999,-72.26562,885.0,2264,0.19519847778320312,False,REGULAR,USD
SPY260312C00686000,2026-03-09 14:36:25+00:00,686.0,0.56,0.58,0.61,-1.6600001,-74.77478,262.0,861,0.194343994140625,False,REGULAR,USD
SPY260312C00687000,2026-03-09 14:38:20+00:00,687.0,0.49,0.47,0.5,-1.39,-73.93617,607.0,1285,0.19214675048828128,False,REGULAR,USD
SPY260312C00688000,2026-03-09 14:38:36+00:00,688.0,0.39,0.39,0.41,-1.16,-74.838715,382.0,1328,0.19043778320312502,False,REGULAR,USD
SPY260312C00689000,2026-03-09 14:36:31+00:00,689.0,0.3,0.31,0.33,-0.97999996,-76.56249,684.0,5090,0.188484677734375,False,REGULAR,USD
SPY260312C00690000,2026-03-09 14:38:20+00:00,690.0,0.25,0.24,0.25,-0.79999995,-76.190475,2172.0,3135,0.18457846679687498,False,REGULAR,USD
SPY260312C00691000,2026-03-09 14:24:51+00:00,691.0,0.19,0.19,0.2,-0.61,-76.25,267.0,1693,0.18311363769531247,False,REGULAR,USD
SPY260312C00692000,2026-03-09 14:12:32+00:00,692.0,0.14,0.13,0.14,-0.5,-78.125,1286.0,1370,0.1782308740234375,False,REGULAR,USD
SPY260312C00693000,2026-03-09 14:24:29+00:00,693.0,0.12,0.1,0.12,-0.34,-73.91304,294.0,905,0.17920742675781248,False,REGULAR,USD
SPY260312C00694000,2026-03-09 14:36:39+00:00,694.0,0.09,0.08,0.1,-0.26,-74.28571,314.0,2774,0.1801839794921875,False,REGULAR,USD
SPY260312C00695000,2026-03-09 14:36:12+00:00,695.0,0.06,0.06,0.08,-0.22,-78.57143,449.0,1303,0.179695703125,False,REGULAR,USD
SPY260312C00696000,2026-03-09 14:35:11+00:00,696.0,0.06,0.05,0.06,-0.120000005,-66.666664,700.0,2196,0.17774259765625,False,REGULAR,USD
SPY260312C00697000,2026-03-09 14:25:26+00:00,697.0,0.04,0.04,0.05,-0.1,-71.42857,431.0,1592,0.178719150390625,False,REGULAR,USD
SPY260312C00698000,2026-03-09 14:02:54+00:00,698.0,0.03,0.03,0.04,-0.07,-70.0,76.0,1292,0.178719150390625,False,REGULAR,USD
SPY260312C00699000,2026-03-09 14:24:26+00:00,699.0,0.03,0.02,0.03,-0.04,-57.142857,354.0,949,0.17774259765625,False,REGULAR,USD
SPY260312C00700000,2026-03-09 14:31:17+00:00,700.0,0.03,0.02,0.03,0.0,0.0,1936.0,7384,0.18262536132812499,False,REGULAR,USD
SPY260312C00701000,2026-03-09 14:24:26+00:00,701.0,0.02,0.01,0.03,0.0,0.0,230.0,1643,0.187508125,False,REGULAR,USD
SPY260312C00702000,2026-03-09 14:02:38+00:00,702.0,0.02,0.01,0.02,0.0,0.0,1102.0,1934,0.18360191406249998,False,REGULAR,USD
SPY260312C00703000,2026-03-09 13:53:10+00:00,703.0,0.02,0.01,0.02,0.01,100.0,3.0,943,0.187508125,False,REGULAR,USD
SPY260312C00704000,2026-03-09 14:02:40+00:00,704.0,0.01,0.01,0.02,-0.01,-50.0,7.0,689,0.19336744140625,False,REGULAR,USD
SPY260312C00705000,2026-03-09 14:24:00+00:00,705.0,0.02,0.01,0.02,0.01,100.0,28.0,6665,0.19727365234375,False,REGULAR,USD
SPY260312C00706000,2026-03-06 20:11:13+00:00,706.0,0.01,0.01,0.02,0.0,0.0,68.0,800,0.20313296874999998,False,REGULAR,USD
SPY260312C00707000,2026-03-09 14:04:15+00:00,707.0,0.02,0.01,0.02,0.01,100.0,54.0,328,0.20703917968749996,False,REGULAR,USD
SPY260312C00708000,2026-03-06 20:54:10+00:00,708.0,0.02,0.0,0.01,0.01,100.0,1.0,364,0.195320546875,False,REGULAR,USD
SPY260312C00709000,2026-03-09 14:31:52+00:00,709.0,0.01,0.0,0.01,0.0,0.0,107.0,253,0.20313296874999998,False,REGULAR,USD
SPY260312C00710000,2026-03-09 14:27:34+00:00,710.0,0.01,0.0,0.01,-0.01,-50.0,13.0,484,0.20703917968749996,False,REGULAR,USD
SPY260312C00711000,2026-03-06 18:33:26+00:00,711.0,0.01,0.0,0.01,0.0,0.0,96.0,365,0.21094539062499998,False,REGULAR,USD
SPY260312C00712000,2026-03-06 20:07:50+00:00,712.0,0.01,0.0,0.01,0.0,0.0,10.0,75,0.2148516015625,False,REGULAR,USD
SPY260312C00713000,2026-03-05 14:41:45+00:00,713.0,0.03,0.0,0.01,0.0,0.0,1.0,66,0.21875781249999998,False,REGULAR,USD
SPY260312C00714000,2026-03-04 19:26:54+00:00,714.0,0.02,0.0,0.01,0.0,0.0,4.0,390,0.22266402343749997,False,REGULAR,USD
SPY260312C00715000,2026-03-06 14:33:43+00:00,715.0,0.01,0.0,0.01,0.0,0.0,25.0,475,0.22657023437499998,False,REGULAR,USD
