contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY271217C00050000,2026-02-23 16:19:15+00:00,50.0,632.02,613.5,618.36,0.0,0.0,1.0,1,0.7807639111328125,True,REGULAR,USD
SPY271217C00055000,2025-12-16 20:48:42+00:00,55.0,624.76,634.5,638.97,0.0,0.0,2.0,0,1.8386238537597652,True,REGULAR,USD
SPY271217C00085000,2025-11-06 16:18:53+00:00,85.0,586.5,603.66,608.0,0.0,0.0,,2,1.3994475828552246,True,REGULAR,USD
SPY271217C00100000,2025-12-19 16:51:59+00:00,100.0,580.99,589.5,594.35,0.0,0.0,20.0,21,1.2917515881347654,True,REGULAR,USD
SPY271217C00125000,2026-02-13 16:02:46+00:00,125.0,556.3,539.06,544.0,0.0,0.0,1.0,0,0.56836369140625,True,REGULAR,USD
SPY271217C00200000,2026-03-06 14:31:42+00:00,200.0,477.5,467.0,471.9,0.0,0.0,1.0,338,0.5161181201171875,True,REGULAR,USD
SPY271217C00205000,2026-01-20 15:31:42+00:00,205.0,483.0,462.5,467.0,0.0,0.0,2.0,8,0.5086108709716797,True,REGULAR,USD
SPY271217C00210000,2026-01-20 15:29:28+00:00,210.0,480.63,457.53,462.5,0.0,0.0,1.0,109,0.5105029418945313,True,REGULAR,USD
SPY271217C00215000,2025-07-18 14:34:00+00:00,215.0,423.44,436.5,441.0,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD
SPY271217C00220000,2026-01-09 15:41:06+00:00,220.0,478.78,469.59,474.37,0.0,0.0,1.0,21,0.7521692263793945,True,REGULAR,USD
SPY271217C00225000,2025-04-14 17:53:14+00:00,225.0,327.0,370.75,375.5,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
SPY271217C00230000,2025-10-14 14:35:29+00:00,230.0,439.5,450.5,455.42,0.0,0.0,2.0,3,0.6283911672973633,True,REGULAR,USD
SPY271217C00235000,2026-02-09 16:49:46+00:00,235.0,467.19,435.0,439.93,0.0,0.0,1.0,2,0.5087634573364258,True,REGULAR,USD
SPY271217C00240000,2026-01-16 15:46:29+00:00,240.0,459.75,431.0,435.89,0.0,0.0,2.0,7,0.5144396701049804,True,REGULAR,USD
SPY271217C00250000,2026-01-09 15:42:09+00:00,250.0,451.48,442.5,447.11,0.0,0.0,1.0,23,0.7000915000915526,True,REGULAR,USD
