contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260318P00665000,2026-03-09 14:38:55+00:00,665.0,10.17,10.22,10.31,0.42000008,4.307693,167.0,416,0.26618165466308596,False,REGULAR,USD
SPY260318P00666000,2026-03-09 14:38:57+00:00,666.0,10.58,10.59,10.65,0.96000004,9.97921,43.0,41,0.26306889282226564,False,REGULAR,USD
SPY260318P00667000,2026-03-09 14:30:51+00:00,667.0,12.33,10.95,11.02,2.1099997,20.645788,33.0,192,0.2603833728027344,False,REGULAR,USD
SPY260318P00668000,2026-03-09 13:48:40+00:00,668.0,12.47,11.36,11.42,2.6000004,26.342455,31.0,409,0.2580640600585938,True,REGULAR,USD
SPY260318P00669000,2026-03-09 14:37:25+00:00,669.0,12.34,11.82,11.92,1.4899998,13.732716,59.0,251,0.2576673355102539,True,REGULAR,USD
SPY260318P00670000,2026-03-09 14:33:17+00:00,670.0,13.38,12.28,12.37,2.0200005,17.781694,46.0,10664,0.25583629913330086,True,REGULAR,USD
SPY260318P00671000,2026-03-09 13:53:13+00:00,671.0,14.97,12.55,12.89,3.75,33.42246,15.0,143,0.25525647094726567,True,REGULAR,USD
SPY260318P00672000,2026-03-09 14:38:19+00:00,672.0,13.3,12.94,13.38,1.7600002,15.251303,24.0,289,0.2537306072998047,True,REGULAR,USD
SPY260318P00673000,2026-03-09 14:32:59+00:00,673.0,14.99,13.46,13.87,3.0500002,25.544392,45.0,168,0.25180801910400386,True,REGULAR,USD
SPY260318P00674000,2026-03-09 14:32:36+00:00,674.0,15.3,13.96,14.32,2.9700003,24.087593,6.0,101,0.2486342227172852,True,REGULAR,USD
SPY260318P00675000,2026-03-09 14:34:41+00:00,675.0,15.77,14.45,14.84,2.92,22.723734,91.0,980,0.2467116345214844,True,REGULAR,USD
SPY260318P00676000,2026-03-09 13:50:02+00:00,676.0,17.18,15.03,15.45,3.8000002,28.4006,8.0,202,0.2465590481567383,True,REGULAR,USD
SPY260318P00677000,2026-03-09 13:49:53+00:00,677.0,17.73,15.51,15.99,3.4799995,24.42105,61.0,233,0.24439232177734377,True,REGULAR,USD
SPY260318P00678000,2026-03-09 13:43:10+00:00,678.0,18.44,16.2,16.52,5.5300007,42.83502,1.0,255,0.24164576721191405,True,REGULAR,USD
SPY260318P00679000,2026-03-06 20:45:09+00:00,679.0,14.09,16.92,17.33,0.0,0.0,65.0,258,0.2453078399658203,True,REGULAR,USD
SPY260318P00680000,2026-03-09 14:13:38+00:00,680.0,18.6,17.44,17.83,3.1400003,20.31048,35.0,10151,0.2410354217529297,True,REGULAR,USD
SPY260318P00681000,2026-03-06 21:07:12+00:00,681.0,20.22,17.86,18.25,4.289999,26.930313,8.0,210,0.2342605871582031,True,REGULAR,USD
SPY260318P00682000,2026-03-06 20:23:19+00:00,682.0,14.98,18.57,18.91,0.0,0.0,13.0,114,0.2331009307861328,True,REGULAR,USD
SPY260318P00683000,2026-03-06 20:01:37+00:00,683.0,13.75,19.39,19.84,0.0,0.0,1.0,284,0.23871610900878903,True,REGULAR,USD
SPY260318P00684000,2026-03-06 20:46:14+00:00,684.0,16.3,20.1,20.48,0.0,0.0,2.0,110,0.23633576171874998,True,REGULAR,USD
SPY260318P00685000,2026-03-09 14:35:55+00:00,685.0,22.0,20.65,21.08,6.1099997,38.45185,5.0,483,0.23242955078125,True,REGULAR,USD
SPY260318P00686000,2026-03-05 20:15:58+00:00,686.0,12.9,21.3,21.65,0.0,0.0,,69,0.22711954528808592,True,REGULAR,USD
SPY260318P00687000,2026-03-06 19:17:27+00:00,687.0,24.43,21.95,22.42,8.43,52.6875,7.0,37,0.22705851074218747,True,REGULAR,USD
SPY260318P00688000,2026-03-05 15:25:08+00:00,688.0,12.42,22.98,23.39,0.0,0.0,,33,0.23267368896484375,True,REGULAR,USD
SPY260318P00689000,2026-03-09 14:37:06+00:00,689.0,24.41,23.57,23.92,4.99,25.695158,1.0,3,0.22449505981445309,True,REGULAR,USD
SPY260318P00690000,2026-03-09 14:24:32+00:00,690.0,25.75,24.39,24.75,5.6800003,28.300947,3.0,43,0.22516643981933593,True,REGULAR,USD
SPY260318P00691000,2026-03-05 17:37:28+00:00,691.0,16.05,25.12,26.14,0.0,0.0,,1,0.24390404541015626,True,REGULAR,USD
SPY260318P00692000,2026-03-09 14:15:14+00:00,692.0,28.52,25.72,26.77,7.7299995,37.18133,12.0,17,0.23792265991210934,True,REGULAR,USD
SPY260318P00693000,2026-03-06 15:51:49+00:00,693.0,29.32,26.78,27.87,7.42,33.88128,600.0,600,0.24719991088867188,True,REGULAR,USD
SPY260318P00694000,2026-03-09 14:22:26+00:00,694.0,29.87,27.7,28.76,6.950001,30.322865,2.0,6,0.2493971545410156,True,REGULAR,USD
SPY260318P00695000,2026-03-06 18:38:54+00:00,695.0,21.83,28.4,29.3,0.0,0.0,4.0,15,0.23883817810058594,True,REGULAR,USD
SPY260318P00698000,2026-03-06 21:04:19+00:00,698.0,26.78,30.2,33.54,0.0,0.0,1.0,3,0.29920134399414056,True,REGULAR,USD
SPY260318P00699000,2026-03-06 18:41:20+00:00,699.0,36.65,31.18,34.65,11.650002,46.600006,1.0,14,0.30878376770019533,True,REGULAR,USD
SPY260318P00700000,2026-03-09 14:23:50+00:00,700.0,34.75,32.19,35.48,8.67,33.243866,60.0,68,0.3089668713378906,True,REGULAR,USD
SPY260318P00701000,2026-03-06 18:26:24+00:00,701.0,26.5,33.15,36.43,0.0,0.0,4.0,2,0.3131172204589844,True,REGULAR,USD
SPY260318P00702000,2026-03-05 16:07:06+00:00,702.0,21.89,34.3,37.58,0.0,0.0,,2,0.32398136962890617,True,REGULAR,USD
SPY260318P00705000,2026-03-05 15:38:03+00:00,705.0,24.0,37.02,40.47,0.0,0.0,,2,0.33728690063476563,True,REGULAR,USD
SPY260318P00710000,2026-03-05 16:46:22+00:00,710.0,29.0,42.0,45.45,0.0,0.0,,0,0.36426416992187505,True,REGULAR,USD
SPY260318P00715000,2026-03-05 15:08:39+00:00,715.0,50.72,47.08,50.57,18.720001,58.500004,2.0,0,0.3956969610595704,True,REGULAR,USD
