contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260317C00505000,2026-03-05 17:51:14+00:00,505.0,172.23,160.21,163.46,0.0,0.0,,5,0.85742330078125,True,REGULAR,USD
SPY260317C00510000,2026-03-05 17:51:14+00:00,510.0,167.24,155.25,158.69,0.0,0.0,,5,0.8786633227539062,True,REGULAR,USD
SPY260317C00605000,2026-03-03 17:49:03+00:00,605.0,74.9,61.05,64.55,0.0,0.0,,4,0.44885805053710937,True,REGULAR,USD
SPY260317C00640000,2026-03-04 14:35:20+00:00,640.0,44.71,30.01,30.37,0.0,0.0,,1,0.27686270019531245,True,REGULAR,USD
SPY260317C00650000,2026-03-04 20:21:56+00:00,650.0,38.23,21.75,22.12,0.0,0.0,,1,0.26392337646484376,True,REGULAR,USD
SPY260317C00655000,2026-03-03 19:53:43+00:00,655.0,30.78,17.91,18.26,0.0,0.0,,2,0.25501233276367197,True,REGULAR,USD
SPY260317C00659000,2026-03-09 14:03:31+00:00,659.0,15.02,15.06,15.47,-6.3899994,-29.845863,20.0,1,0.25040422454833977,True,REGULAR,USD
SPY260317C00660000,2026-03-09 14:15:02+00:00,660.0,13.39,14.37,14.66,-8.19,-37.951805,689.0,7,0.2456130126953125,True,REGULAR,USD
SPY260317C00661000,2026-03-09 14:00:21+00:00,661.0,12.74,13.71,13.99,-7.1800003,-36.044178,25.0,6,0.24402611450195313,True,REGULAR,USD
SPY260317C00662000,2026-03-09 14:14:54+00:00,662.0,12.74,13.07,13.16,-6.3500004,-33.263493,94.0,57,0.2381362808227539,True,REGULAR,USD
SPY260317C00663000,2026-03-09 14:36:38+00:00,663.0,12.37,12.57,12.64,-6.0299997,-32.77174,46.0,34,0.23957059265136715,True,REGULAR,USD
SPY260317C00664000,2026-03-09 14:37:01+00:00,664.0,11.74,11.84,11.94,-5.1100006,-30.326412,311.0,16,0.2362442098999023,True,REGULAR,USD
SPY260317C00665000,2026-03-09 14:37:31+00:00,665.0,11.06,11.28,11.28,-5.3900003,-32.76596,154.0,45,0.23352817260742187,True,REGULAR,USD
SPY260317C00666000,2026-03-09 14:37:06+00:00,666.0,10.44,10.59,10.65,-5.79,-35.67468,427.0,10,0.23120885986328127,True,REGULAR,USD
SPY260317C00667000,2026-03-09 14:36:52+00:00,667.0,9.95,10.07,10.12,-6.05,-37.8125,181.0,13,0.23084265258789063,True,REGULAR,USD
SPY260317C00668000,2026-03-09 14:31:22+00:00,668.0,8.96,9.37,9.45,-5.5699997,-38.33448,257.0,31,0.2267838552856445,False,REGULAR,USD
SPY260317C00669000,2026-03-09 14:37:32+00:00,669.0,8.74,8.78,8.85,-4.95,-36.15778,118.0,63,0.22400678344726557,False,REGULAR,USD
SPY260317C00670000,2026-03-09 14:36:38+00:00,670.0,8.25,8.28,8.33,-4.63,-35.947205,490.0,347,0.22272505798339842,False,REGULAR,USD
SPY260317C00671000,2026-03-09 14:35:35+00:00,671.0,7.37,7.71,7.79,-5.0299997,-40.564514,46.0,101,0.22052781433105467,False,REGULAR,USD
SPY260317C00672000,2026-03-09 14:39:02+00:00,672.0,7.3,7.27,7.32,-4.38,-37.5,145.0,301,0.2196122961425781,False,REGULAR,USD
SPY260317C00673000,2026-03-09 14:30:51+00:00,673.0,6.28,6.72,6.77,-4.77,-43.16742,71.0,322,0.21631643066406248,False,REGULAR,USD
SPY260317C00674000,2026-03-09 14:35:51+00:00,674.0,5.94,6.24,6.29,-4.53,-43.266476,107.0,390,0.2142412561035156,False,REGULAR,USD
SPY260317C00675000,2026-03-09 14:11:51+00:00,675.0,5.13,5.77,5.82,-4.7299995,-47.9716,102.0,701,0.21198297790527343,False,REGULAR,USD
