contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260331P00561000,2026-03-06 17:34:19+00:00,561.0,1.23,1.68,1.72,0.0,0.0,34.0,1127,0.44421942504882805,False,REGULAR,USD
SPY260331P00562000,2026-03-09 14:30:47+00:00,562.0,1.98,1.73,1.76,0.53999996,37.499996,11.0,1166,0.44275459594726563,False,REGULAR,USD
SPY260331P00563000,2026-03-09 13:36:28+00:00,563.0,2.07,1.77,1.8,0.4799999,30.188671,30.0,513,0.4412897668457031,False,REGULAR,USD
SPY260331P00564000,2026-03-06 19:16:22+00:00,564.0,1.3,1.78,1.82,0.0,0.0,22.0,313,0.43860424682617194,False,REGULAR,USD
SPY260331P00565000,2026-03-09 13:55:45+00:00,565.0,2.22,1.79,1.83,0.24000001,12.121212,26.0,477,0.43555251953125,False,REGULAR,USD
SPY260331P00566000,2026-03-06 20:37:41+00:00,566.0,2.28,1.82,1.86,0.52,29.545454,29.0,1053,0.43335527587890627,False,REGULAR,USD
SPY260331P00567000,2026-03-09 14:29:09+00:00,567.0,2.2,1.88,1.91,0.6700001,43.790855,40.0,1209,0.4322566540527344,False,REGULAR,USD
SPY260331P00568000,2026-03-06 19:15:31+00:00,568.0,2.37,1.88,1.92,0.9599999,68.085106,35.0,599,0.4290828576660156,False,REGULAR,USD
SPY260331P00569000,2026-03-06 14:30:44+00:00,569.0,2.25,1.93,1.96,0.65,40.625,26.0,829,0.42737389038085943,False,REGULAR,USD
SPY260331P00570000,2026-03-09 14:14:12+00:00,570.0,2.55,1.98,2.01,0.3599999,16.43835,228.0,2724,0.42615319946289065,False,REGULAR,USD
SPY260331P00571000,2026-03-09 14:32:51+00:00,571.0,2.23,1.98,2.02,0.57000005,34.337353,78.0,730,0.422857333984375,False,REGULAR,USD
SPY260331P00572000,2026-03-09 14:04:02+00:00,572.0,2.29,2.02,2.06,0.7199999,45.859867,43.0,826,0.4210873321533204,False,REGULAR,USD
SPY260331P00573000,2026-03-09 14:03:35+00:00,573.0,2.33,2.07,2.11,0.32999992,16.499996,54.0,406,0.41968353759765625,False,REGULAR,USD
SPY260331P00574000,2026-03-09 14:02:22+00:00,574.0,2.47,2.11,2.14,0.6600001,36.464092,103.0,2404,0.41736422485351554,False,REGULAR,USD
SPY260331P00575000,2026-03-09 13:42:02+00:00,575.0,2.77,2.12,2.16,0.56999993,25.909086,267.0,4093,0.41449560119628903,False,REGULAR,USD
SPY260331P00576000,2026-03-06 15:10:38+00:00,576.0,1.86,2.15,2.19,0.0,0.0,28.0,751,0.41211525390625,False,REGULAR,USD
SPY260331P00577000,2026-03-09 14:25:25+00:00,577.0,2.41,2.22,2.26,0.24000001,11.059908,173.0,2592,0.41144387390136716,False,REGULAR,USD
SPY260331P00578000,2026-03-09 14:29:10+00:00,578.0,2.65,2.25,2.28,0.48000002,22.119816,44.0,793,0.4085142156982422,False,REGULAR,USD
SPY260331P00579000,2026-03-06 20:47:57+00:00,579.0,2.18,2.29,2.33,0.0,0.0,44.0,1297,0.4068662829589844,False,REGULAR,USD
SPY260331P00580000,2026-03-09 14:13:59+00:00,580.0,2.55,2.36,2.39,0.03999996,1.593624,166.0,81217,0.4056455920410156,False,REGULAR,USD
SPY260331P00581000,2026-03-09 13:41:17+00:00,581.0,3.0,2.4,2.44,0.3800001,14.503821,20.0,549,0.403875590209961,False,REGULAR,USD
