contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY281215P00050000,2026-03-06 21:00:34+00:00,50.0,0.15,0.15,0.19,0.0,0.0,10.0,210,0.577152666015625,False,REGULAR,USD
SPY281215P00060000,2026-02-18 14:30:02+00:00,60.0,0.19,0.16,0.25,0.0,0.0,1.0,8,0.5449264257812501,False,REGULAR,USD
SPY281215P00070000,2026-02-19 18:33:25+00:00,70.0,0.19,0.24,0.33,0.0,0.0,1.0,3,0.5275926147460939,False,REGULAR,USD
SPY281215P00080000,2026-03-04 15:46:48+00:00,80.0,0.34,0.33,0.43,0.0,0.0,1.0,4,0.5119677709960937,False,REGULAR,USD
SPY281215P00090000,2026-02-17 14:39:34+00:00,90.0,0.37,0.45,0.54,0.0,0.0,1.0,3,0.5039112109375,False,REGULAR,USD
SPY281215P00100000,2026-03-05 14:58:42+00:00,100.0,0.47,0.58,0.67,0.0,0.0,3.0,832,0.49023947265625006,False,REGULAR,USD
SPY281215P00110000,2026-03-05 15:20:14+00:00,110.0,0.67,0.75,0.84,0.0,0.0,1.0,4,0.47961946166992186,False,REGULAR,USD
SPY281215P00120000,2026-03-05 15:18:57+00:00,120.0,0.99,0.93,1.01,0.17000002,20.73171,1.0,1,0.4681449670410156,False,REGULAR,USD
SPY281215P00130000,2026-03-02 15:03:50+00:00,130.0,0.98,1.12,1.2,0.0,0.0,1.0,8,0.45752495605468757,False,REGULAR,USD
SPY281215P00140000,2026-02-19 14:35:47+00:00,140.0,1.11,1.31,1.38,0.0,0.0,1.0,14,0.44611149597167965,False,REGULAR,USD
SPY281215P00150000,2026-03-06 21:07:34+00:00,150.0,1.47,1.5,1.59,0.0,0.0,3.0,73,0.43604079589843747,False,REGULAR,USD
SPY281215P00160000,2026-02-25 15:11:22+00:00,160.0,1.43,1.74,1.82,0.0,0.0,1.0,1,0.4265804412841797,False,REGULAR,USD
SPY281215P00170000,2026-03-06 16:44:33+00:00,170.0,1.82,1.98,2.06,0.0,0.0,1.0,1,0.4172421557617187,False,REGULAR,USD
SPY281215P00180000,2026-03-09 14:09:08+00:00,180.0,2.27,2.24,2.33,0.16000009,7.5829425,10.0,22,0.4087583538818359,False,REGULAR,USD
SPY281215P00190000,2026-03-06 17:55:47+00:00,190.0,2.4,2.54,2.63,0.0,0.0,10.0,18,0.400823862915039,False,REGULAR,USD
SPY281215P00200000,2026-03-05 20:23:41+00:00,200.0,2.53,2.84,2.93,0.0,0.0,5.0,83,0.39264523376464844,False,REGULAR,USD
SPY281215P00210000,2026-03-09 14:09:06+00:00,210.0,3.23,3.14,3.24,0.49,17.883211,2.0,12,0.38458867370605465,False,REGULAR,USD
SPY281215P00220000,2026-02-03 14:54:01+00:00,220.0,2.78,3.49,3.59,0.0,0.0,14.0,0,0.37720349365234374,False,REGULAR,USD
SPY281215P00230000,2026-02-25 15:12:17+00:00,230.0,3.27,3.85,3.95,0.0,0.0,13.0,13,0.36984883087158205,False,REGULAR,USD
SPY281215P00240000,2026-03-02 19:35:06+00:00,240.0,3.75,4.24,4.34,0.0,0.0,10.0,5,0.36282985809326174,False,REGULAR,USD
SPY281215P00250000,2026-03-05 15:34:17+00:00,250.0,4.16,4.62,4.74,0.0,0.0,1.0,27,0.3558108853149413,False,REGULAR,USD
SPY281215P00260000,2026-02-26 15:20:22+00:00,260.0,4.43,5.06,5.19,0.0,0.0,1.0,1,0.3493717407226562,False,REGULAR,USD
SPY281215P00270000,2026-03-06 20:49:39+00:00,270.0,5.3,5.49,5.62,0.0,0.0,1.0,15,0.342505354309082,False,REGULAR,USD
SPY281215P00280000,2026-03-03 16:26:31+00:00,280.0,5.71,5.97,6.12,0.0,0.0,20.0,40,0.33635612380981444,False,REGULAR,USD
SPY281215P00290000,2026-03-06 20:50:11+00:00,290.0,6.27,6.48,6.64,0.0,0.0,8.0,114,0.3302679278564453,False,REGULAR,USD
SPY281215P00300000,2026-03-09 14:12:37+00:00,300.0,7.1,7.0,7.16,0.2999997,4.4117603,2.0,1138,0.32401188690185534,False,REGULAR,USD
SPY281215P00310000,2026-02-27 14:41:39+00:00,310.0,7.58,7.57,7.75,0.65999985,9.53757,10.0,10,0.31830515686035155,False,REGULAR,USD
SPY281215P00320000,2026-03-06 17:08:42+00:00,320.0,7.85,8.16,8.35,0.0,0.0,20.0,130,0.31250687499999996,False,REGULAR,USD
SPY281215P00330000,2026-03-06 17:07:35+00:00,330.0,8.4,8.79,8.98,0.0,0.0,5.0,40,0.30681540359497067,False,REGULAR,USD
SPY281215P00340000,2026-03-06 17:06:51+00:00,340.0,9.0,9.44,9.65,0.0,0.0,5.0,25,0.3012765185546875,False,REGULAR,USD
SPY281215P00345000,2026-03-02 20:34:44+00:00,345.0,8.82,9.81,10.03,0.0,0.0,1.0,4,0.2988046194458007,False,REGULAR,USD
SPY281215P00350000,2026-03-09 14:35:08+00:00,350.0,10.32,10.16,10.38,0.3199997,3.199997,5.0,69,0.2960428062438965,False,REGULAR,USD
SPY281215P00355000,2026-03-03 14:55:22+00:00,355.0,10.07,10.51,10.73,0.0,0.0,1.0,13,0.2932352171325683,False,REGULAR,USD
SPY281215P00360000,2026-03-06 17:02:26+00:00,360.0,10.51,10.93,11.15,0.0,0.0,6.0,8,0.29090064575195307,False,REGULAR,USD
SPY281215P00365000,2026-03-09 14:13:01+00:00,365.0,11.56,11.28,11.51,0.40000057,3.5842345,2.0,18,0.2880777980041503,False,REGULAR,USD
SPY281215P00370000,2026-03-06 21:05:33+00:00,370.0,11.56,11.72,11.94,0.0,0.0,6.0,60,0.28568982139587396,False,REGULAR,USD
SPY281215P00375000,2026-03-09 14:16:05+00:00,375.0,12.35,12.1,12.34,1.8500004,17.619051,2.0,49,0.28305770660400387,False,REGULAR,USD
SPY281215P00380000,2026-03-06 17:00:29+00:00,380.0,12.0,12.55,12.78,0.0,0.0,5.0,37,0.2806315834045409,False,REGULAR,USD
SPY281215P00385000,2026-03-06 14:55:58+00:00,385.0,12.68,12.99,13.23,0.0,0.0,2.0,12,0.2782054602050781,False,REGULAR,USD
SPY281215P00390000,2026-03-06 16:57:50+00:00,390.0,12.8,13.44,13.68,0.0,0.0,5.0,37,0.2757411904144287,False,REGULAR,USD
SPY281215P00395000,2026-03-02 15:29:56+00:00,395.0,12.57,13.91,14.15,0.0,0.0,2.0,7,0.2733379551696777,False,REGULAR,USD
SPY281215P00400000,2026-03-09 14:32:17+00:00,400.0,14.65,14.39,14.63,0.34999943,2.4475484,3.0,94,0.27094234924316407,False,REGULAR,USD
SPY281215P00405000,2026-03-05 15:24:01+00:00,405.0,13.3,14.91,15.17,0.0,0.0,1.0,35,0.26882139877319333,False,REGULAR,USD
SPY281215P00410000,2026-03-06 16:10:40+00:00,410.0,15.4,15.43,15.69,0.71000004,4.83322,1.0,1175,0.26653260330200196,False,REGULAR,USD
SPY281215P00415000,2026-03-04 14:40:50+00:00,415.0,14.31,15.91,16.18,0.0,0.0,1.0,6,0.264030186920166,False,REGULAR,USD
SPY281215P00420000,2026-03-06 15:15:46+00:00,420.0,15.85,16.47,16.74,0.0,0.0,1.0,16,0.26184057258605964,False,REGULAR,USD
SPY281215P00425000,2026-02-23 17:35:07+00:00,425.0,15.46,17.06,17.33,0.0,0.0,2.0,8,0.25974251007080085,False,REGULAR,USD
SPY281215P00430000,2026-03-06 15:37:01+00:00,430.0,16.69,17.61,17.89,0.0,0.0,1.0,124,0.25743082664489747,False,REGULAR,USD
