contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260327C00500000,2026-03-09 14:21:00+00:00,500.0,165.0,165.57,168.57,-8.289993,-4.7838845,1.0,9,0.6196327099609377,True,REGULAR,USD
SPY260327C00505000,2026-03-06 18:00:53+00:00,505.0,169.4,160.33,163.65,0.0,0.0,1.0,1,0.6127968408203126,True,REGULAR,USD
SPY260327C00510000,2026-03-06 18:09:20+00:00,510.0,165.25,155.59,158.65,0.0,0.0,2.0,2,0.5939982006835938,True,REGULAR,USD
SPY260327C00515000,2026-02-17 19:05:56+00:00,515.0,171.38,150.45,153.74,0.0,0.0,,1,0.5871623315429688,True,REGULAR,USD
SPY260327C00520000,2026-02-23 20:51:48+00:00,520.0,163.36,145.64,148.78,0.0,0.0,2.0,6,0.5730023168945313,True,REGULAR,USD
SPY260327C00535000,2026-02-11 15:03:08+00:00,535.0,161.35,130.86,133.91,0.0,0.0,1.0,1,0.5305222729492188,True,REGULAR,USD
SPY260327C00545000,2026-02-18 14:34:43+00:00,545.0,141.24,121.0,124.05,0.0,0.0,,1,0.5056201782226561,True,REGULAR,USD
SPY260327C00550000,2026-02-17 19:06:24+00:00,550.0,136.7,116.05,119.13,0.0,0.0,1.0,2,0.4931691308593751,True,REGULAR,USD
SPY260327C00560000,2026-02-20 20:24:28+00:00,560.0,130.67,106.12,109.31,0.0,0.0,5.0,2,0.4682670361328125,True,REGULAR,USD
SPY260327C00570000,2026-02-17 20:28:01+00:00,570.0,115.85,96.23,99.53,0.0,0.0,,1,0.44360907958984375,True,REGULAR,USD
SPY260327C00575000,2026-02-23 14:30:21+00:00,575.0,115.88,91.58,94.67,0.0,0.0,1.0,2,0.43201251586914063,True,REGULAR,USD
SPY260327C00580000,2026-02-19 20:19:18+00:00,580.0,105.74,86.5,89.86,0.0,0.0,,5,0.4222469885253906,True,REGULAR,USD
SPY260327C00585000,2026-03-06 20:43:19+00:00,585.0,90.55,83.17,83.88,0.0,0.0,2.0,1,0.3437565625,True,REGULAR,USD
SPY260327C00590000,2026-03-06 15:54:06+00:00,590.0,85.13,78.41,79.19,0.0,0.0,2.0,4,0.3458317370605468,True,REGULAR,USD
SPY260327C00595000,2026-03-06 18:27:21+00:00,595.0,82.5,73.53,74.2,0.0,0.0,2.0,6,0.3275213732910156,True,REGULAR,USD
SPY260327C00600000,2026-03-06 18:50:24+00:00,600.0,77.16,68.57,69.18,0.0,0.0,3.0,23,0.30750204223632804,True,REGULAR,USD
SPY260327C00605000,2026-03-09 13:54:24+00:00,605.0,62.34,64.11,64.74,-26.369999,-29.726074,1.0,26,0.31580274047851553,True,REGULAR,USD
SPY260327C00610000,2026-03-05 19:30:41+00:00,610.0,69.2,59.49,60.04,0.0,0.0,7.0,238,0.30799031860351556,True,REGULAR,USD
SPY260327C00611000,2026-02-20 15:56:03+00:00,611.0,81.08,58.59,59.35,0.0,0.0,10.0,2,0.3156806713867187,True,REGULAR,USD
SPY260327C00613000,2026-02-19 20:19:18+00:00,613.0,74.17,56.46,57.04,0.0,0.0,,5,0.2955392712402344,True,REGULAR,USD
SPY260327C00614000,2026-03-06 18:09:38+00:00,614.0,63.35,55.56,56.25,0.0,0.0,2.0,17,0.299262378540039,True,REGULAR,USD
SPY260327C00615000,2026-03-06 17:36:35+00:00,615.0,61.89,55.16,55.7,0.0,0.0,18.0,192,0.3107979077148437,True,REGULAR,USD
SPY260327C00616000,2026-03-04 20:50:05+00:00,616.0,72.18,53.74,54.43,0.0,0.0,1.0,8,0.29718720397949216,True,REGULAR,USD
SPY260327C00617000,2026-03-06 15:09:06+00:00,617.0,58.27,53.17,53.96,0.0,0.0,3.0,8,0.31049273498535157,True,REGULAR,USD
SPY260327C00618000,2026-03-02 15:03:50+00:00,618.0,68.96,52.27,53.05,0.0,0.0,1.0,5,0.3089058367919921,True,REGULAR,USD
SPY260327C00619000,2026-03-03 18:52:56+00:00,619.0,65.83,51.42,52.08,0.0,0.0,,22,0.30536583312988286,True,REGULAR,USD
SPY260327C00620000,2026-03-05 20:29:01+00:00,620.0,62.75,50.64,51.17,0.0,0.0,2.0,362,0.30359583129882806,True,REGULAR,USD
SPY260327C00622000,2026-03-06 15:51:29+00:00,622.0,54.75,48.66,49.31,0.0,0.0,1.0,4,0.2986520330810546,True,REGULAR,USD
SPY260327C00623000,2026-03-06 15:09:34+00:00,623.0,52.68,47.73,48.37,0.0,0.0,4.0,26,0.2957834094238281,True,REGULAR,USD
SPY260327C00624000,2026-03-03 19:30:11+00:00,624.0,60.24,46.9,47.61,0.0,0.0,49.0,50,0.29801117034912106,True,REGULAR,USD
SPY260327C00625000,2026-03-06 14:52:25+00:00,625.0,50.87,46.13,46.73,0.0,0.0,1.0,599,0.2966378930664062,True,REGULAR,USD
SPY260327C00626000,2026-02-20 18:39:55+00:00,626.0,65.94,45.25,45.86,0.0,0.0,502.0,204,0.2954477194213867,True,REGULAR,USD
SPY260327C00627000,2026-02-26 14:38:19+00:00,627.0,67.72,44.21,44.85,0.0,0.0,2.0,265,0.29041236938476556,True,REGULAR,USD
SPY260327C00628000,2026-02-27 20:47:53+00:00,628.0,60.57,43.7,44.04,0.0,0.0,1.0,145,0.2906565075683593,True,REGULAR,USD
SPY260327C00629000,2026-02-24 17:09:08+00:00,629.0,60.91,42.34,42.99,0.0,0.0,3.0,345,0.28449201843261707,True,REGULAR,USD
SPY260327C00630000,2026-03-09 13:36:06+00:00,630.0,42.26,41.73,42.3,-6.9400024,-14.105696,8.0,622,0.28754374572753894,True,REGULAR,USD
SPY260327C00631000,2026-02-20 19:48:00+00:00,631.0,61.41,40.81,41.46,0.0,0.0,508.0,252,0.28659771026611325,True,REGULAR,USD
SPY260327C00632000,2026-02-26 18:33:45+00:00,632.0,58.0,39.92,40.54,0.0,0.0,1.0,5,0.28357650024414055,True,REGULAR,USD
SPY260327C00633000,2026-02-25 18:53:30+00:00,633.0,62.93,38.9,39.45,0.0,0.0,,0,0.27637442382812494,True,REGULAR,USD
SPY260327C00634000,2026-02-27 17:58:30+00:00,634.0,54.13,38.45,39.02,0.0,0.0,1.0,1,0.2848582257080078,True,REGULAR,USD
