contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260402C00500000,2026-03-05 15:39:13+00:00,500.0,181.99,165.76,168.77,0.0,0.0,1.0,4,0.5648236877441408,True,REGULAR,USD
SPY260402C00520000,2026-03-03 15:22:00+00:00,520.0,152.35,145.96,149.01,0.0,0.0,1.0,9,0.5212450219726561,True,REGULAR,USD
SPY260402C00530000,2026-02-19 20:56:32+00:00,530.0,156.18,136.09,139.16,0.0,0.0,,1,0.4995167236328125,True,REGULAR,USD
SPY260402C00535000,2026-02-17 14:57:29+00:00,535.0,145.26,130.95,134.28,0.0,0.0,,1,0.49133809448242194,True,REGULAR,USD
SPY260402C00540000,2026-02-18 15:21:54+00:00,540.0,150.31,126.31,129.34,0.0,0.0,,1,0.47827670166015623,True,REGULAR,USD
SPY260402C00550000,2026-03-03 18:27:54+00:00,550.0,131.63,116.44,119.58,0.0,0.0,6.0,4,0.4587456469726563,True,REGULAR,USD
SPY260402C00560000,2026-03-03 15:36:59+00:00,560.0,113.93,106.7,109.84,0.0,0.0,3.0,2,0.43774976318359377,True,REGULAR,USD
SPY260402C00570000,2026-02-23 18:20:26+00:00,570.0,115.49,98.08,100.13,0.0,0.0,,1,0.4158993957519531,True,REGULAR,USD
SPY260402C00575000,2026-02-23 18:20:26+00:00,575.0,110.92,93.6,94.34,0.0,0.0,,1,0.3594424407958984,True,REGULAR,USD
SPY260402C00580000,2026-03-06 21:04:47+00:00,580.0,94.29,88.87,89.43,0.0,0.0,3.0,13,0.3473576007080078,True,REGULAR,USD
SPY260402C00585000,2026-02-26 18:16:39+00:00,585.0,102.5,83.88,84.53,0.0,0.0,,17,0.3353337951660156,True,REGULAR,USD
SPY260402C00590000,2026-03-06 20:33:44+00:00,590.0,85.17,79.16,79.8,0.0,0.0,1.0,5,0.3302679278564453,True,REGULAR,USD
SPY260402C00600000,2026-03-09 14:02:10+00:00,600.0,68.84,69.85,70.35,-11.160004,-13.950005,1.0,7,0.3156806713867187,True,REGULAR,USD
SPY260402C00605000,2026-03-06 14:32:00+00:00,605.0,71.25,65.49,65.86,0.0,0.0,1.0,12,0.3138496350097656,True,REGULAR,USD
SPY260402C00610000,2026-03-03 16:48:33+00:00,610.0,71.28,60.88,61.4,0.0,0.0,4.0,9,0.3104317004394531,True,REGULAR,USD
SPY260402C00615000,2026-03-06 14:38:29+00:00,615.0,61.15,56.26,56.7,0.0,0.0,1.0,2,0.2985909985351562,True,REGULAR,USD
SPY260402C00620000,2026-03-06 17:16:11+00:00,620.0,58.55,52.03,52.52,0.0,0.0,7.0,11,0.29822479125976553,True,REGULAR,USD
SPY260402C00625000,2026-03-09 14:34:08+00:00,625.0,46.95,47.53,47.99,-7.299999,-13.45622,2.0,17,0.28742167663574214,True,REGULAR,USD
SPY260402C00630000,2026-03-05 16:57:12+00:00,630.0,55.47,43.54,43.91,0.0,0.0,2.0,5,0.28443098388671867,True,REGULAR,USD
SPY260402C00635000,2026-03-05 20:24:03+00:00,635.0,49.85,39.15,39.58,0.0,0.0,1291.0,1249,0.27417718017578124,True,REGULAR,USD
SPY260402C00640000,2026-03-06 19:59:24+00:00,640.0,42.23,35.31,35.68,0.0,0.0,105.0,1351,0.26984372741699214,True,REGULAR,USD
SPY260402C00645000,2026-03-09 14:05:48+00:00,645.0,30.99,31.29,31.54,-7.039999,-18.511698,2.0,2400,0.2589490609741212,True,REGULAR,USD
SPY260402C00650000,2026-03-09 14:33:57+00:00,650.0,26.94,27.58,27.83,-6.01,-18.239758,6.0,181,0.25284560638427733,True,REGULAR,USD
SPY260402C00655000,2026-03-09 13:57:50+00:00,655.0,23.7,23.87,24.19,-5.4799995,-18.779984,9.0,128,0.2450942190551758,True,REGULAR,USD
SPY260402C00656000,2026-03-03 14:44:34+00:00,656.0,28.8,23.13,23.47,0.0,0.0,15.0,21,0.24332421722412106,True,REGULAR,USD
SPY260402C00657000,2026-03-05 20:21:40+00:00,657.0,31.0,22.36,22.65,0.0,0.0,,185,0.239967317199707,True,REGULAR,USD
SPY260402C00658000,2026-03-06 15:15:25+00:00,658.0,26.5,21.76,22.12,0.0,0.0,20.0,10,0.24082180084228516,True,REGULAR,USD
