contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260316P00500000,2026-03-09 14:32:58+00:00,500.0,0.15,0.14,0.15,-0.03999999,-21.052628,383.0,318,0.789064609375,False,REGULAR,USD
SPY260316P00505000,2026-03-06 17:14:09+00:00,505.0,0.2,0.14,0.15,0.07000001,53.846165,1.0,349,0.7656273437500001,False,REGULAR,USD
SPY260316P00510000,2026-03-09 14:00:19+00:00,510.0,0.19,0.16,0.17,0.049999997,35.714283,236.0,208,0.75195560546875,False,REGULAR,USD
SPY260316P00515000,2026-03-09 14:28:31+00:00,515.0,0.2,0.18,0.19,-0.07000001,-25.925928,23.0,190,0.7382838671874999,False,REGULAR,USD
SPY260316P00520000,2026-03-09 14:00:21+00:00,520.0,0.22,0.19,0.2,-0.099999994,-31.249998,33.0,335,0.717776259765625,False,REGULAR,USD
SPY260316P00525000,2026-03-09 14:15:04+00:00,525.0,0.27,0.2,0.21,-0.07999998,-22.857138,1.0,331,0.6982452050781252,False,REGULAR,USD
SPY260316P00530000,2026-03-09 14:22:57+00:00,530.0,0.26,0.21,0.23,0.059999987,29.999992,43.0,261,0.6796907031250001,False,REGULAR,USD
SPY260316P00535000,2026-03-09 14:01:26+00:00,535.0,0.3,0.22,0.24,0.08000001,36.36364,3.0,456,0.659183095703125,False,REGULAR,USD
SPY260316P00540000,2026-03-09 13:37:24+00:00,540.0,0.31,0.24,0.26,-0.07999998,-20.512815,2.0,620,0.641605146484375,False,REGULAR,USD
SPY260316P00545000,2026-03-09 13:53:45+00:00,545.0,0.33,0.27,0.29,0.01000002,3.1250064,1.0,281,0.6269568554687501,False,REGULAR,USD
SPY260316P00550000,2026-03-09 14:00:19+00:00,550.0,0.35,0.29,0.3,-0.099999994,-22.222221,130.0,216,0.6064492480468751,False,REGULAR,USD
SPY260316P00555000,2026-03-09 14:31:41+00:00,555.0,0.35,0.3,0.32,-0.050000012,-12.500002,124.0,272,0.585941640625,False,REGULAR,USD
SPY260316P00560000,2026-03-09 14:00:19+00:00,560.0,0.4,0.32,0.33,-0.119999975,-23.076918,196.0,197,0.5649457568359376,False,REGULAR,USD
SPY260316P00565000,2026-03-09 14:01:39+00:00,565.0,0.47,0.34,0.36,-0.059999973,-11.32075,129.0,183,0.5463912548828126,False,REGULAR,USD
SPY260316P00570000,2026-03-09 14:36:28+00:00,570.0,0.4,0.38,0.4,0.01000002,2.564108,367.0,816,0.5302781347656251,False,REGULAR,USD
SPY260316P00575000,2026-03-09 14:23:41+00:00,575.0,0.47,0.4,0.42,-0.03999999,-7.8431354,30.0,715,0.5092822509765625,False,REGULAR,USD
SPY260316P00580000,2026-03-09 14:19:58+00:00,580.0,0.56,0.44,0.45,-0.089999974,-13.84615,9.0,1415,0.49121602539062503,False,REGULAR,USD
SPY260316P00585000,2026-03-09 14:29:28+00:00,585.0,0.59,0.48,0.49,0.0,0.0,167.0,775,0.4726615234375,False,REGULAR,USD
SPY260316P00590000,2026-03-09 14:17:38+00:00,590.0,0.72,0.51,0.53,-0.07999998,-9.999997,53.0,761,0.45313046875,False,REGULAR,USD
SPY260316P00595000,2026-03-09 14:27:10+00:00,595.0,0.69,0.57,0.58,-0.26999998,-28.124998,359.0,551,0.43408769042968753,False,REGULAR,USD
SPY260316P00600000,2026-03-09 14:36:45+00:00,600.0,0.68,0.64,0.65,-0.34999996,-33.98058,2264.0,698,0.4167538793945312,False,REGULAR,USD
SPY260316P00605000,2026-03-09 14:36:05+00:00,605.0,0.8,0.72,0.74,-0.36999995,-31.62393,129.0,588,0.40015248291015626,False,REGULAR,USD
SPY260316P00610000,2026-03-09 14:31:39+00:00,610.0,1.0,0.84,0.86,-0.25,-20.0,390.0,6289,0.38477177734374995,False,REGULAR,USD
SPY260316P00615000,2026-03-09 14:35:08+00:00,615.0,1.11,0.96,0.99,-0.27999997,-20.143883,648.0,1245,0.36817038085937503,False,REGULAR,USD
SPY260316P00620000,2026-03-09 14:31:30+00:00,620.0,1.38,1.16,1.19,-0.26,-15.853659,310.0,902,0.3546207116699218,False,REGULAR,USD
SPY260316P00625000,2026-03-09 14:38:13+00:00,625.0,1.42,1.42,1.45,-0.1500001,-9.554146,823.0,215,0.34192552612304683,False,REGULAR,USD
SPY260316P00630000,2026-03-09 14:38:20+00:00,630.0,1.76,1.74,1.77,-0.44000006,-20.000004,956.0,2726,0.3288641333007812,False,REGULAR,USD
SPY260316P00635000,2026-03-09 14:37:07+00:00,635.0,2.31,2.16,2.2,-0.3900001,-14.444448,2089.0,880,0.31726756958007807,False,REGULAR,USD
SPY260316P00640000,2026-03-09 14:36:34+00:00,640.0,2.9,2.72,2.76,-0.32999992,-10.216716,2304.0,952,0.3064644549560547,False,REGULAR,USD
SPY260316P00641000,2026-03-09 14:34:36+00:00,641.0,3.23,2.87,2.89,-0.13999987,-4.154299,430.0,769,0.3043282458496094,False,REGULAR,USD
SPY260316P00642000,2026-03-09 14:24:48+00:00,642.0,3.45,2.98,3.01,-0.099999905,-2.8168988,103.0,649,0.3016427258300781,False,REGULAR,USD
SPY260316P00643000,2026-03-09 14:37:04+00:00,643.0,3.32,3.1,3.12,0.15999985,5.0632863,186.0,358,0.29834686035156244,False,REGULAR,USD
SPY260316P00644000,2026-03-09 14:26:13+00:00,644.0,3.74,3.25,3.28,-0.059999943,-1.5789459,220.0,152,0.2966378930664062,False,REGULAR,USD
SPY260316P00645000,2026-03-09 14:33:28+00:00,645.0,3.97,3.42,3.44,0.029999971,0.7614206,322.0,622,0.2946847875976562,False,REGULAR,USD
SPY260316P00646000,2026-03-09 14:32:26+00:00,646.0,4.25,3.57,3.6,0.56999993,15.489128,311.0,233,0.29254857849121085,False,REGULAR,USD
SPY260316P00647000,2026-03-09 14:34:35+00:00,647.0,4.27,3.73,3.76,0.07000017,1.6666708,169.0,370,0.29004616210937495,False,REGULAR,USD
SPY260316P00648000,2026-03-09 14:35:48+00:00,648.0,4.43,3.97,4.01,0.17999983,4.23529,139.0,176,0.2903513348388671,False,REGULAR,USD
SPY260316P00649000,2026-03-09 14:24:53+00:00,649.0,5.11,4.12,4.14,0.72000027,16.400919,261.0,346,0.2863840893554687,False,REGULAR,USD
SPY260316P00650000,2026-03-09 14:39:12+00:00,650.0,4.34,4.3,4.34,-0.33999968,-7.264951,1143.0,7513,0.28443098388671867,False,REGULAR,USD
SPY260316P00651000,2026-03-09 14:36:05+00:00,651.0,5.0,4.54,4.56,0.28999996,6.1571116,107.0,513,0.28284408569335934,False,REGULAR,USD
SPY260316P00652000,2026-03-09 14:33:01+00:00,652.0,5.46,4.76,4.81,0.52,10.526316,105.0,293,0.2818064984130859,False,REGULAR,USD
SPY260316P00653000,2026-03-09 14:26:55+00:00,653.0,5.69,5.07,5.11,0.40999985,7.765148,115.0,453,0.2819896020507812,False,REGULAR,USD
SPY260316P00654000,2026-03-09 14:36:12+00:00,654.0,5.79,5.31,5.36,0.34000015,6.238535,127.0,333,0.2802806347656249,False,REGULAR,USD
SPY260316P00655000,2026-03-09 14:39:19+00:00,655.0,5.47,5.46,5.51,-0.19000006,-3.3568916,853.0,1218,0.27539787109374997,False,REGULAR,USD
SPY260316P00656000,2026-03-09 14:14:16+00:00,656.0,6.96,5.74,5.8,1.2800002,22.535215,265.0,198,0.2742992492675781,False,REGULAR,USD
SPY260316P00657000,2026-03-09 14:38:44+00:00,657.0,6.01,5.98,6.03,0.03000021,0.5016757,418.0,304,0.27115597015380855,False,REGULAR,USD
SPY260316P00658000,2026-03-09 14:32:18+00:00,658.0,7.25,6.3,6.36,1.3200002,22.259699,315.0,234,0.27045407287597656,False,REGULAR,USD
