contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY270115C00050000,2026-03-09 13:33:13+00:00,50.0,616.63,613.73,618.5,-4.0599976,-0.6541104,20.0,62,1.1660197949218751,True,REGULAR,USD
SPY270115C00055000,2026-02-23 16:10:36+00:00,55.0,626.51,609.39,613.27,0.0,0.0,2.0,1,1.0371141894531253,True,REGULAR,USD
SPY270115C00070000,2025-12-22 16:32:10+00:00,70.0,615.12,619.14,624.0,0.0,0.0,,1,2.285648817138672,True,REGULAR,USD
SPY270115C00100000,2026-01-30 15:29:34+00:00,100.0,591.59,563.84,568.5,0.0,0.0,1.0,8,0.8442398388671875,True,REGULAR,USD
SPY270115C00110000,2026-02-24 17:34:59+00:00,110.0,577.48,553.87,558.5,0.0,0.0,24.0,23,0.8012715185546875,True,REGULAR,USD
SPY270115C00150000,2026-01-30 20:47:06+00:00,150.0,542.6,514.0,518.5,0.0,0.0,14.0,14,0.6640658593750002,True,REGULAR,USD
SPY270115C00155000,2026-02-05 17:12:54+00:00,155.0,527.5,509.71,513.6,0.0,0.0,1.0,21,0.6655306884765627,True,REGULAR,USD
SPY270115C00160000,2026-03-06 14:33:32+00:00,160.0,513.09,504.71,508.91,0.0,0.0,4.0,28,0.6894562304687502,True,REGULAR,USD
SPY270115C00165000,2026-03-03 14:46:45+00:00,165.0,509.7,499.0,503.93,0.0,0.0,1.0,6,0.6770051831054689,True,REGULAR,USD
SPY270115C00170000,2026-03-09 13:33:45+00:00,170.0,496.26,494.36,499.0,-4.7299805,-0.9441267,21.0,20,0.6699251757812501,True,REGULAR,USD
SPY270115C00175000,2025-12-16 19:54:13+00:00,175.0,504.12,515.25,520.0,0.0,0.0,,10,1.302219065093994,True,REGULAR,USD
SPY270115C00200000,2026-02-05 19:43:51+00:00,200.0,481.85,466.32,470.24,0.0,0.0,17.0,47,0.5009815527343751,True,REGULAR,USD
SPY270115C00205000,2025-07-28 19:38:27+00:00,205.0,436.75,0.0,0.0,0.0,0.0,75.0,1,1.0000000000000003e-05,True,REGULAR,USD
SPY270115C00210000,2025-11-04 15:08:32+00:00,210.0,473.8,482.2,485.5,0.0,0.0,10.0,20,1.1528057496643067,True,REGULAR,USD
SPY270115C00215000,2025-06-30 16:44:28+00:00,215.0,408.8,434.36,438.0,0.0,0.0,75.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPY270115C00220000,2025-12-29 15:59:24+00:00,220.0,471.91,472.83,476.5,0.0,0.0,2.0,3,1.1220747021484376,True,REGULAR,USD
SPY270115C00230000,2026-02-18 16:00:44+00:00,230.0,461.36,436.5,441.27,0.0,0.0,,1,0.5183153637695312,True,REGULAR,USD
SPY270115C00240000,2025-10-08 19:15:27+00:00,240.0,440.19,437.15,440.03,0.0,0.0,5.0,4,0.7955647885131835,True,REGULAR,USD
