contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260930P00470000,2026-03-09 13:40:55+00:00,470.0,6.31,6.13,6.2,0.32000017,5.34224,8.0,1375,0.3506534661865234,False,REGULAR,USD
SPY260930P00475000,2026-03-06 20:50:13+00:00,475.0,6.15,6.4,6.47,0.0,0.0,4.0,1393,0.34613690979003897,False,REGULAR,USD
SPY260930P00480000,2026-03-06 15:22:16+00:00,480.0,5.83,6.67,6.75,0.0,0.0,1.0,1022,0.3416508706665039,False,REGULAR,USD
SPY260930P00485000,2026-03-04 19:48:48+00:00,485.0,4.65,6.94,7.02,0.0,0.0,114.0,261,0.3368749174499512,False,REGULAR,USD
SPY260930P00490000,2026-03-06 14:40:37+00:00,490.0,6.66,7.25,7.33,0.0,0.0,1.0,470,0.3324956887817383,False,REGULAR,USD
SPY260930P00495000,2026-02-27 18:29:55+00:00,495.0,5.43,7.53,7.61,0.0,0.0,42.0,258,0.32759766647338867,False,REGULAR,USD
SPY260930P00500000,2026-03-06 19:07:32+00:00,500.0,6.96,7.86,7.94,0.0,0.0,4.0,874,0.32318792053222645,False,REGULAR,USD
SPY260930P00505000,2026-03-09 14:16:49+00:00,505.0,8.63,8.24,8.31,1.8600001,27.474154,3.0,412,0.319068088684082,False,REGULAR,USD
SPY260930P00510000,2026-03-09 13:39:51+00:00,510.0,8.89,8.61,8.69,0.6100006,7.3671575,4.0,421,0.31488722229003896,False,REGULAR,USD
SPY260930P00515000,2026-03-06 14:37:11+00:00,515.0,8.47,9.02,9.1,0.0,0.0,2.0,157,0.3108589422607422,False,REGULAR,USD
SPY260930P00520000,2026-03-09 14:35:25+00:00,520.0,9.67,9.39,9.47,1.2799997,15.256253,93.0,74,0.3062508340454102,False,REGULAR,USD
SPY260930P00525000,2026-03-09 13:37:01+00:00,525.0,10.03,9.85,9.93,0.72999954,7.8494573,1.0,233,0.3023751403808594,False,REGULAR,USD
SPY260930P00530000,2026-03-09 14:35:25+00:00,530.0,10.6,10.27,10.35,1.6400003,18.303576,3.0,197,0.2979196185302734,False,REGULAR,USD
SPY260930P00535000,2026-03-09 14:15:22+00:00,535.0,11.36,10.79,10.86,2.8099995,32.86549,11.0,269,0.2941507353210449,False,REGULAR,USD
SPY260930P00540000,2026-03-09 13:39:51+00:00,540.0,11.63,11.29,11.36,0.71000004,6.5018315,1.0,1247,0.2900766793823242,False,REGULAR,USD
