contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260311C00585000,2026-03-06 17:16:11+00:00,585.0,88.9,79.82,82.8,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00595000,2026-03-06 20:33:42+00:00,595.0,77.99,69.95,72.82,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00605000,2026-03-06 20:35:26+00:00,605.0,67.6,59.99,62.85,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00615000,2026-03-09 14:36:40+00:00,615.0,51.1,49.66,52.89,-7.210003,-12.364951,35.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00625000,2026-03-06 14:32:50+00:00,625.0,48.79,39.97,42.97,0.0,0.0,20.0,10.0,0.30664755859375,True,REGULAR,USD
SPY260311C00630000,2026-03-09 13:43:54+00:00,630.0,35.11,36.75,37.02,-10.139999,-22.408838,1.0,14.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00635000,2026-03-06 21:02:55+00:00,635.0,37.95,31.64,31.87,0.0,0.0,33.0,18.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00640000,2026-03-06 21:11:45+00:00,640.0,33.45,26.78,27.08,0.0,0.0,2.0,12.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00643000,2026-03-06 18:16:36+00:00,643.0,33.83,24.14,24.38,0.0,0.0,2.0,,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00645000,2026-03-06 20:57:43+00:00,645.0,29.66,22.13,22.35,0.0,0.0,6.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00646000,2026-03-06 19:23:52+00:00,646.0,30.27,21.39,21.62,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00647000,2026-03-06 20:06:04+00:00,647.0,29.9,20.56,20.82,0.0,0.0,2.0,,1.0000000000000003e-05,True,REGULAR,USD
SPY260311C00650000,2026-03-09 14:11:10+00:00,650.0,15.51,17.88,18.12,-9.389999,-37.710842,78.0,504.0,0.17774259765625,True,REGULAR,USD
SPY260311C00651000,2026-03-06 20:58:40+00:00,651.0,24.53,17.03,17.25,0.0,0.0,12.0,5.0,0.188484677734375,True,REGULAR,USD
SPY260311C00652000,2026-03-09 14:11:10+00:00,652.0,13.95,16.13,16.32,-8.56,-38.027546,3.0,1.0,0.18799640136718748,True,REGULAR,USD
SPY260311C00653000,2026-03-09 14:38:58+00:00,653.0,15.53,15.36,15.61,-13.97,-47.35593,2.0,6.0,0.20703917968749996,True,REGULAR,USD
SPY260311C00654000,2026-03-06 16:06:25+00:00,654.0,14.49,14.51,14.7,-9.26,-38.989475,2.0,5.0,0.20423159057617185,True,REGULAR,USD
SPY260311C00655000,2026-03-09 13:45:20+00:00,655.0,12.8,13.71,13.98,-9.499999,-42.60089,1.0,7.0,0.2142412561035156,True,REGULAR,USD
SPY260311C00656000,2026-03-05 15:28:11+00:00,656.0,12.2,12.97,13.2,-14.61,-54.49459,2.0,2.0,0.21753712158203126,True,REGULAR,USD
SPY260311C00657000,2026-03-09 14:27:39+00:00,657.0,10.84,12.24,12.39,-8.039999,-42.58474,11.0,2.0,0.2172929833984375,True,REGULAR,USD
SPY260311C00658000,2026-03-09 14:22:25+00:00,658.0,10.55,11.4,11.52,-13.28,-55.728073,16.0,2.0,0.21253228881835937,True,REGULAR,USD
SPY260311C00659000,2026-03-09 14:23:58+00:00,659.0,10.4,10.78,10.92,-6.5599995,-38.679245,423.0,24.0,0.22132126342773437,True,REGULAR,USD
SPY260311C00660000,2026-03-09 14:36:25+00:00,660.0,9.5,10.03,10.14,-7.9300003,-45.49627,673.0,27.0,0.21900195068359374,True,REGULAR,USD
SPY260311C00661000,2026-03-09 14:35:02+00:00,661.0,8.64,9.35,9.48,-8.7,-50.17301,360.0,2.0,0.22132126342773437,True,REGULAR,USD
SPY260311C00662000,2026-03-09 14:38:42+00:00,662.0,8.69,8.72,8.87,-7.37,-45.89041,687.0,11.0,0.22461712890624996,True,REGULAR,USD
SPY260311C00663000,2026-03-09 14:39:05+00:00,663.0,8.18,8.0,8.13,-5.8499994,-41.69636,1670.0,19.0,0.22071091796874998,True,REGULAR,USD
SPY260311C00664000,2026-03-09 14:38:36+00:00,664.0,7.38,7.45,7.48,-6.3,-46.05263,2287.0,47.0,0.2196122961425781,True,REGULAR,USD
SPY260311C00665000,2026-03-09 14:39:26+00:00,665.0,6.86,6.79,6.83,-5.3399997,-43.77049,2456.0,1115.0,0.21741505249023438,True,REGULAR,USD
SPY260311C00666000,2026-03-09 14:39:31+00:00,666.0,6.26,6.26,6.29,-5.34,-45.7976,1496.0,163.0,0.2186357434082031,True,REGULAR,USD
SPY260311C00667000,2026-03-09 14:39:11+00:00,667.0,5.7,5.7,5.73,-5.95,-51.072964,1446.0,312.0,0.21778125976562498,True,REGULAR,USD
SPY260311C00668000,2026-03-09 14:39:16+00:00,668.0,5.25,5.19,5.24,-5.05,-49.02913,1216.0,196.0,0.21851367431640623,False,REGULAR,USD
SPY260311C00669000,2026-03-09 14:39:24+00:00,669.0,4.66,4.62,4.66,-5.0600004,-52.057613,1339.0,280.0,0.21436332519531248,False,REGULAR,USD
SPY260311C00670000,2026-03-09 14:38:53+00:00,670.0,4.22,4.22,4.25,-4.9,-53.72807,3254.0,1457.0,0.21595022338867187,False,REGULAR,USD
SPY260311C00671000,2026-03-09 14:38:35+00:00,671.0,3.7,3.72,3.73,-4.8,-56.470592,971.0,514.0,0.21155573608398434,False,REGULAR,USD
SPY260311C00672000,2026-03-09 14:38:19+00:00,672.0,3.31,3.27,3.3,-4.7400002,-58.88199,951.0,579.0,0.20972469970703123,False,REGULAR,USD
SPY260311C00673000,2026-03-09 14:38:53+00:00,673.0,2.97,2.9,2.93,-4.49,-60.187664,1214.0,907.0,0.20911435424804684,False,REGULAR,USD
SPY260311C00674000,2026-03-09 14:36:34+00:00,674.0,2.47,2.58,2.6,-4.2799997,-63.407402,1492.0,1112.0,0.20899228515624996,False,REGULAR,USD
SPY260311C00675000,2026-03-09 14:39:08+00:00,675.0,2.25,2.24,2.27,-4.04,-64.228935,2624.0,2739.0,0.20746642150878902,False,REGULAR,USD
SPY260311C00676000,2026-03-09 14:39:26+00:00,676.0,1.93,1.9,1.92,-3.8200002,-66.43479,2582.0,3018.0,0.2034991760253906,False,REGULAR,USD
SPY260311C00677000,2026-03-09 14:38:15+00:00,677.0,1.66,1.65,1.66,-3.5700002,-68.26004,578.0,1645.0,0.20252262329101559,False,REGULAR,USD
SPY260311C00678000,2026-03-09 14:37:29+00:00,678.0,1.39,1.41,1.43,-3.33,-70.55085,1263.0,2354.0,0.2016681396484375,False,REGULAR,USD
